交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
1314,空頭出場,2022-12-13 19:25,Trend Rev,14551,1,726550,-1040,-0.14,1730,0.24,-1420,-0.20,179000,44.75
1314,空頭進場,2022-12-13 12:05,S_Cmd,14531,1,726550,-1040,-0.14,1730,0.24,-1420,-0.20,179000,44.75
1315,空頭出場,2022-12-13 19:25,Trend Rev,14551,1,725500,-2090,-0.29,680,0.09,-2470,-0.34,176930,44.23
1315,空頭進場,2022-12-13 12:15,S_Add,14510,1,725500,-2090,-0.29,680,0.09,-2470,-0.34,176930,44.23
1316,空頭出場,2022-12-13 19:25,Trend Rev,14551,1,725200,-2390,-0.33,0,0.00,-2770,-0.38,174560,43.64
1316,空頭進場,2022-12-13 13:20,S_Add,14504,1,725200,-2390,-0.33,0,0.00,-2770,-0.38,174560,43.64
1317,空頭出場,2022-12-14 04:30,S_Exit,14617,1,728400,-2490,-0.34,230,0.03,-2470,-0.34,172070,43.02
1317,空頭進場,2022-12-14 04:05,S_Cmd,14568,1,728400,-2490,-0.34,230,0.03,-2470,-0.34,172070,43.02
1318,多頭出場,2022-12-15 02:35,Vol Top,14734,1,735600,1060,0.14,1580,0.21,-2520,-0.34,173110,43.28
1318,多頭進場,2022-12-14 11:20,L_Cmd,14712,1,735600,1060,0.14,1580,0.21,-2520,-0.34,173110,43.28
1319,多頭出場,2022-12-15 03:00,L_Exit,14656,1,736850,-4090,-0.56,330,0.04,-4070,-0.55,169040,42.26
1319,多頭進場,2022-12-14 23:10,L_Add,14737,1,736850,-4090,-0.56,330,0.04,-4070,-0.55,169040,42.26
1320,空頭出場,2022-12-15 23:00,S_Exit,14509,1,728050,2560,0.35,2630,0.36,-570,-0.08,171560,42.89
1320,空頭進場,2022-12-15 22:35,S_Cmd,14561,1,728050,2560,0.35,2630,0.36,-570,-0.08,171560,42.89
1321,空頭出場,2022-12-15 23:05,Vol Bot,14509,1,727200,1710,0.24,1780,0.24,-670,-0.09,173290,43.32
1321,空頭進場,2022-12-15 22:50,S_Add,14544,1,727200,1710,0.24,1780,0.24,-670,-0.09,173290,43.32
1322,空頭出場,2022-12-15 23:05,Vol Bot,14509,1,726800,1310,0.18,1380,0.19,-20,0.00,174620,43.66
1322,空頭進場,2022-12-15 23:00,S_Add,14536,1,726800,1310,0.18,1380,0.19,-20,0.00,174620,43.66
1323,空頭出場,2022-12-16 02:05,S_Exit_Add,14459,1,725450,2460,0.34,2530,0.35,-1220,-0.17,177060,44.27
1323,空頭進場,2022-12-15 23:05,S_Add,14509,1,725450,2460,0.34,2530,0.35,-1220,-0.17,177060,44.27
1324,空頭出場,2022-12-16 02:40,S_Exit_Add,14431,1,724150,2560,0.35,2630,0.36,-1320,-0.18,179640,44.91
1324,空頭進場,2022-12-16 00:50,S_Add,14483,1,724150,2560,0.35,2630,0.36,-1320,-0.18,179640,44.91
1325,空頭出場,2022-12-16 03:30,S_Exit,14440,1,720550,-1490,-0.21,130,0.02,-1470,-0.20,178150,44.54
1325,空頭進場,2022-12-16 03:10,S_Cmd,14411,1,720550,-1490,-0.21,130,0.02,-1470,-0.20,178150,44.54
1326,空頭出場,2022-12-16 15:15,Trend Rev,14509,1,724350,-1140,-0.16,2530,0.35,-1220,-0.17,176970,44.24
1326,空頭進場,2022-12-16 12:35,S_Cmd,14487,1,724350,-1140,-0.16,2530,0.35,-1220,-0.17,176970,44.24
1327,空頭出場,2022-12-16 15:15,Trend Rev,14509,1,722900,-2590,-0.36,1080,0.15,-2670,-0.37,174400,43.60
1327,空頭進場,2022-12-16 12:50,S_Add,14458,1,722900,-2590,-0.36,1080,0.15,-2670,-0.37,174400,43.60
1328,空頭出場,2022-12-16 15:15,Trend Rev,14509,1,722400,-3090,-0.43,580,0.08,-3170,-0.44,171330,42.83
1328,空頭進場,2022-12-16 13:35,S_Add,14448,1,722400,-3090,-0.43,580,0.08,-3170,-0.44,171330,42.83
1329,空頭出場,2022-12-17 04:00,Trend Rev,14389,1,718300,-1190,-0.17,1880,0.26,-1470,-0.20,170120,42.53
1329,空頭進場,2022-12-16 23:15,S_Cmd,14366,1,718300,-1190,-0.17,1880,0.26,-1470,-0.20,170120,42.53
1330,空頭出場,2022-12-17 04:00,Trend Rev,14389,1,717000,-2490,-0.35,580,0.08,-2770,-0.39,167650,41.91
1330,空頭進場,2022-12-16 23:35,S_Add,14340,1,717000,-2490,-0.35,580,0.08,-2770,-0.39,167650,41.91
1331,空頭出場,2022-12-19 12:20,Trend Rev,14409,1,720250,-240,-0.03,480,0.07,-320,-0.04,167410,41.85
1331,空頭進場,2022-12-19 12:10,S_Cmd,14405,1,720250,-240,-0.03,480,0.07,-320,-0.04,167410,41.85
1332,空頭出場,2022-12-19 23:20,S_Exit,14447,1,720800,-1590,-0.22,1230,0.17,-1570,-0.22,165800,41.45
1332,空頭進場,2022-12-19 22:50,S_Cmd,14416,1,720800,-1590,-0.22,1230,0.17,-1570,-0.22,165800,41.45
1333,空頭出場,2022-12-20 03:00,S_Exit_Add,14353,1,720050,2360,0.33,2430,0.34,-2470,-0.34,168160,42.04
1333,空頭進場,2022-12-19 23:10,S_Add,14401,1,720050,2360,0.33,2430,0.34,-2470,-0.34,168160,42.04
1334,空頭出場,2022-12-20 03:05,Vol Bot,14354,1,719350,1610,0.22,1730,0.24,-1570,-0.22,169790,42.45
1334,空頭進場,2022-12-20 00:35,S_Add,14387,1,719350,1610,0.22,1730,0.24,-1570,-0.22,169790,42.45
1335,空頭出場,2022-12-20 08:45,S_Exit_Add,14389,1,717700,-1790,-0.25,1180,0.16,-1770,-0.25,167960,41.99
1335,空頭進場,2022-12-20 03:05,S_Add,14354,1,717700,-1790,-0.25,1180,0.16,-1770,-0.25,167960,41.99
1336,空頭出場,2022-12-20 08:45,S_Exit_Add,14394,1,716950,-2790,-0.39,430,0.06,-2770,-0.39,165190,41.30
1336,空頭進場,2022-12-20 03:30,S_Add,14339,1,716950,-2790,-0.39,430,0.06,-2770,-0.39,165190,41.30
1337,空頭出場,2022-12-20 09:05,S_Exit_Add,14409,1,716700,-3790,-0.53,180,0.03,-3770,-0.53,161420,40.36
1337,空頭進場,2022-12-20 03:55,S_Add,14334,1,716700,-3790,-0.53,180,0.03,-3770,-0.53,161420,40.36
1338,空頭出場,2022-12-20 11:30,S_Exit_G,14227,1,717400,6010,0.84,6080,0.85,-120,-0.02,167370,41.84
1338,空頭進場,2022-12-20 11:05,S_Cmd,14348,1,717400,6010,0.84,6080,0.85,-120,-0.02,167370,41.84
1339,空頭出場,2022-12-20 11:45,S_Exit_Add,14200,1,714750,4710,0.66,4780,0.67,-420,-0.06,172080,43.02
1339,空頭進場,2022-12-20 11:10,S_Add,14295,1,714750,4710,0.66,4780,0.67,-420,-0.06,172080,43.02
1340,空頭出場,2022-12-20 11:45,S_Exit_Add,14200,1,714000,3960,0.55,4030,0.56,-820,-0.11,176060,44.02
1340,空頭進場,2022-12-20 11:15,S_Add,14280,1,714000,3960,0.55,4030,0.56,-820,-0.11,176060,44.02
1341,空頭出場,2022-12-20 11:45,S_Exit_G,14200,1,712750,2710,0.38,2780,0.39,-1070,-0.15,178790,44.70
1341,空頭進場,2022-12-20 11:20,S_G_進,14255,1,712750,2710,0.38,2780,0.39,-1070,-0.15,178790,44.70
1342,空頭出場,2022-12-20 12:10,S_Exit_G,14142,1,711550,4410,0.62,4480,0.63,-1370,-0.19,183160,45.79
1342,空頭進場,2022-12-20 11:35,S_G_進,14231,1,711550,4410,0.62,4480,0.63,-1370,-0.19,183160,45.79
1343,空頭出場,2022-12-20 12:15,S_Exit_G,14122,1,710100,3960,0.56,4030,0.57,-1070,-0.15,187120,46.78
1343,空頭進場,2022-12-20 11:50,S_Add,14202,1,710100,3960,0.56,4030,0.57,-1070,-0.15,187120,46.78
1344,空頭出場,2022-12-20 12:45,S_BE,14186,1,709300,-40,-0.01,3230,0.46,-370,-0.05,187080,46.77
1344,空頭進場,2022-12-20 12:00,S_Add,14186,1,709300,-40,-0.01,3230,0.46,-370,-0.05,187080,46.77
1345,空頭出場,2022-12-20 20:40,Vol Bot,14152,1,708250,610,0.09,2280,0.32,-1070,-0.15,187710,46.93
1345,空頭進場,2022-12-20 12:05,S_G_進,14165,1,708250,610,0.09,2280,0.32,-1070,-0.15,187710,46.93
1346,空頭出場,2022-12-20 20:40,Vol Bot,14152,1,707550,-90,-0.01,1580,0.22,-1770,-0.25,187640,46.91
1346,空頭進場,2022-12-20 12:15,S_G_進,14151,1,707550,-90,-0.01,1580,0.22,-1770,-0.25,187640,46.91
1347,空頭出場,2022-12-20 20:40,Vol Bot,14152,1,706400,-1240,-0.18,430,0.06,-2920,-0.41,186420,46.61
1347,空頭進場,2022-12-20 12:20,S_G_進,14128,1,706400,-1240,-0.18,430,0.06,-2920,-0.41,186420,46.61
1348,空頭出場,2022-12-21 15:55,Trend Rev,14183,1,707850,-1340,-0.19,1280,0.18,-1320,-0.19,185080,46.27
1348,空頭進場,2022-12-21 12:15,S_Cmd,14157,1,707850,-1340,-0.19,1280,0.18,-1320,-0.19,185080,46.27
1349,空頭出場,2022-12-22 23:00,S_Exit,14197,1,712550,2660,0.37,2730,0.38,-370,-0.05,187700,46.93
1349,空頭進場,2022-12-22 22:35,S_Cmd,14251,1,712550,2660,0.37,2730,0.38,-370,-0.05,187700,46.93
1350,空頭出場,2022-12-22 23:05,S_Exit_Add,14186,1,711650,2310,0.32,2380,0.33,-420,-0.06,190010,47.50
1350,空頭進場,2022-12-22 22:40,S_Add,14233,1,711650,2310,0.32,2380,0.33,-420,-0.06,190010,47.50
1351,空頭出場,2022-12-22 23:10,S_Exit_Add,14173,1,711350,2660,0.37,2730,0.38,-520,-0.07,192670,48.17
1351,空頭進場,2022-12-22 22:55,S_Add,14227,1,711350,2660,0.37,2730,0.38,-520,-0.07,192670,48.17
1352,空頭出場,2022-12-23 00:45,S_Exit_Add,14152,1,710100,2460,0.35,2530,0.36,-320,-0.05,195110,48.78
1352,空頭進場,2022-12-22 23:05,S_Add,14202,1,710100,2460,0.35,2530,0.36,-320,-0.05,195110,48.78
1353,空頭出場,2022-12-23 01:15,S_Exit_Add,14139,1,709500,2510,0.35,2580,0.36,-470,-0.07,197620,49.41
1353,空頭進場,2022-12-22 23:10,S_Add,14190,1,709500,2510,0.35,2580,0.36,-470,-0.07,197620,49.41
1354,空頭出場,2022-12-23 01:15,S_Exit_G,14139,1,708250,1260,0.18,1330,0.19,-1720,-0.24,198900,49.73
1354,空頭進場,2022-12-22 23:25,S_Add,14165,1,708250,1260,0.18,1330,0.19,-1720,-0.24,198900,49.73
1355,空頭出場,2022-12-23 01:20,S_Exit_G,14119,1,708550,2560,0.36,2630,0.37,-1420,-0.20,201480,50.37
1355,空頭進場,2022-12-22 23:30,S_G_進,14171,1,708550,2560,0.36,2630,0.37,-1420,-0.20,201480,50.37
1356,空頭出場,2022-12-23 01:25,Vol Bot,14120,1,707800,1760,0.25,1880,0.27,-320,-0.05,203260,50.82
1356,空頭進場,2022-12-23 00:50,S_G_進,14156,1,707800,1760,0.25,1880,0.27,-320,-0.05,203260,50.82
1357,空頭出場,2022-12-26 23:45,Trend Rev,14239,1,711500,-490,-0.07,180,0.03,-470,-0.07,202770,50.69
1357,空頭進場,2022-12-26 22:50,S_Cmd,14230,1,711500,-490,-0.07,180,0.03,-470,-0.07,202770,50.69
1358,空頭出場,2022-12-27 13:00,Trend Rev,14307,1,714500,-890,-0.12,530,0.07,-870,-0.12,201880,50.47
1358,空頭進場,2022-12-27 12:45,S_Cmd,14290,1,714500,-890,-0.12,530,0.07,-870,-0.12,201880,50.47
1359,空頭出場,2022-12-28 09:05,S_Exit,14123,1,708600,2410,0.34,2480,0.35,-120,-0.02,204270,51.07
1359,空頭進場,2022-12-28 08:50,S_Cmd,14172,1,708600,2410,0.34,2480,0.35,-120,-0.02,204270,51.07
1360,空頭出場,2022-12-28 09:50,Vol Bot,14134,1,707850,1110,0.16,1980,0.28,-1920,-0.27,205380,51.35
1360,空頭進場,2022-12-28 09:00,S_Add,14157,1,707850,1110,0.16,1980,0.28,-1920,-0.27,205380,51.35
1361,空頭出場,2022-12-28 09:50,Vol Bot,14134,1,707100,360,0.05,1230,0.17,-2670,-0.38,205760,51.44
1361,空頭進場,2022-12-28 09:10,S_Add,14142,1,707100,360,0.05,1230,0.17,-2670,-0.38,205760,51.44
1362,空頭出場,2022-12-28 11:05,S_Exit_Add,14075,1,706700,2910,0.41,2980,0.42,-1720,-0.24,208610,52.15
1362,空頭進場,2022-12-28 09:50,S_Add,14134,1,706700,2910,0.41,2980,0.42,-1720,-0.24,208610,52.15
1363,空頭出場,2022-12-28 11:05,S_Exit_G,14075,1,705650,1860,0.26,1930,0.27,-170,-0.02,210490,52.62
1363,空頭進場,2022-12-28 10:45,S_Add,14113,1,705650,1860,0.26,1930,0.27,-170,-0.02,210490,52.62
1364,空頭出場,2022-12-28 15:30,S_Exit_Add,14159,1,705450,-2540,-0.36,1930,0.27,-2520,-0.36,207950,51.99
1364,空頭進場,2022-12-28 10:50,S_Add,14109,1,705450,-2540,-0.36,1930,0.27,-2520,-0.36,207950,51.99
1365,空頭出場,2022-12-28 17:15,Vol Bot,14120,1,704850,-1190,-0.17,1330,0.19,-3220,-0.46,206780,51.70
1365,空頭進場,2022-12-28 10:55,S_G_進,14097,1,704850,-1190,-0.17,1330,0.19,-3220,-0.46,206780,51.70
1366,空頭出場,2022-12-28 17:15,Vol Bot,14120,1,703950,-2090,-0.30,430,0.06,-4120,-0.59,204710,51.18
1366,空頭進場,2022-12-28 11:10,S_Add,14079,1,703950,-2090,-0.30,430,0.06,-4120,-0.59,204710,51.18
1367,空頭出場,2022-12-28 23:55,S_Exit,14058,1,705000,2060,0.29,2130,0.30,-470,-0.07,206750,51.69
1367,空頭進場,2022-12-28 23:30,S_Cmd,14100,1,705000,2060,0.29,2130,0.30,-470,-0.07,206750,51.69
1368,空頭出場,2022-12-29 00:15,S_Exit_Add,14021,1,703950,2860,0.41,2930,0.42,-220,-0.03,209570,52.39
1368,空頭進場,2022-12-28 23:55,S_Add,14079,1,703950,2860,0.41,2930,0.42,-220,-0.03,209570,52.39
1369,空頭出場,2022-12-29 00:45,S_Exit_Add,14008,1,702900,2460,0.35,2530,0.36,-370,-0.05,212030,53.01
1369,空頭進場,2022-12-29 00:00,S_Add,14058,1,702900,2460,0.35,2530,0.36,-370,-0.05,212030,53.01
1370,空頭出場,2022-12-29 00:45,S_Exit_G,14008,1,702400,1960,0.28,2030,0.29,-620,-0.09,214010,53.50
1370,空頭進場,2022-12-29 00:10,S_Add,14048,1,702400,1960,0.28,2030,0.29,-620,-0.09,214010,53.50
1371,空頭出場,2022-12-29 00:55,S_Exit_G,14005,1,702000,1710,0.24,1780,0.25,-1020,-0.15,215720,53.93
1371,空頭進場,2022-12-29 00:15,S_G_進,14040,1,702000,1710,0.24,1780,0.25,-1020,-0.15,215720,53.93
1372,空頭出場,2022-12-29 01:05,S_Exit_Add,13997,1,701450,1560,0.22,1630,0.23,-570,-0.08,217300,54.33
1372,空頭進場,2022-12-29 00:40,S_G_進,14029,1,701450,1560,0.22,1630,0.23,-570,-0.08,217300,54.33
1373,空頭出場,2022-12-29 04:05,Vol Bot,13995,1,700450,660,0.09,1130,0.16,-2270,-0.32,217980,54.50
1373,空頭進場,2022-12-29 00:50,S_Add,14009,1,700450,660,0.09,1130,0.16,-2270,-0.32,217980,54.50
1374,空頭出場,2022-12-29 04:15,Vol Bot,13981,1,699750,660,0.09,680,0.10,-370,-0.05,218640,54.66
1374,空頭進場,2022-12-29 04:05,S_Add,13995,1,699750,660,0.09,680,0.10,-370,-0.05,218640,54.66
1375,空頭出場,2022-12-29 04:20,Vol Bot,13991,1,699050,-540,-0.08,230,0.03,-970,-0.14,218100,54.53
1375,空頭進場,2022-12-29 04:15,S_Add,13981,1,699050,-540,-0.08,230,0.03,-970,-0.14,218100,54.53
1376,空頭出場,2022-12-29 09:00,S_Exit,14004,1,698550,-1690,-0.24,230,0.03,-1670,-0.24,216410,54.10
1376,空頭進場,2022-12-29 08:50,S_Cmd,13971,1,698550,-1690,-0.24,230,0.03,-1670,-0.24,216410,54.10
1377,空頭出場,2022-12-29 09:55,S_Exit,13998,1,697250,-2690,-0.39,230,0.03,-2670,-0.38,213720,53.43
1377,空頭進場,2022-12-29 09:40,S_Cmd,13945,1,697250,-2690,-0.39,230,0.03,-2670,-0.38,213720,53.43
1378,空頭出場,2022-12-30 15:00,S_Exit,14096,1,707200,2360,0.33,2430,0.34,-70,-0.01,216060,54.02
1378,空頭進場,2022-12-30 13:30,S_Cmd,14144,1,707200,2360,0.33,2430,0.34,-70,-0.01,216060,54.02
1379,空頭出場,2022-12-30 15:30,S_Exit_Add,14082,1,706500,2360,0.33,2430,0.34,-370,-0.05,218440,54.61
1379,空頭進場,2022-12-30 13:40,S_Add,14130,1,706500,2360,0.33,2430,0.34,-370,-0.05,218440,54.61
1380,空頭出場,2022-12-31 02:20,S_Exit,14010,1,702750,2210,0.31,2280,0.32,-1720,-0.24,220590,55.15
1380,空頭進場,2022-12-30 22:50,S_Cmd,14055,1,702750,2210,0.31,2280,0.32,-1720,-0.24,220590,55.15
1381,空頭出場,2022-12-31 02:25,Vol Bot,14013,1,701850,1160,0.17,1380,0.20,-870,-0.12,221770,55.44
1381,空頭進場,2022-12-31 00:30,S_Add,14037,1,701850,1160,0.17,1380,0.20,-870,-0.12,221770,55.44
1382,空頭出場,2022-12-31 02:25,Vol Bot,14013,1,701550,860,0.12,1080,0.15,-1170,-0.17,222650,55.66
1382,空頭進場,2022-12-31 00:50,S_Add,14031,1,701550,860,0.12,1080,0.15,-1170,-0.17,222650,55.66
1383,空頭出場,2022-12-31 02:25,Vol Bot,14013,1,701250,560,0.08,780,0.11,-1470,-0.21,223230,55.81
1383,空頭進場,2022-12-31 00:55,S_G_進,14025,1,701250,560,0.08,780,0.11,-1470,-0.21,223230,55.81
1384,空頭出場,2023-01-03 09:25,S_Exit,13958,1,701500,3560,0.51,3630,0.52,-770,-0.11,226770,56.69
1384,空頭進場,2023-01-03 09:00,S_Cmd,14030,1,701500,3560,0.51,3630,0.52,-770,-0.11,226770,56.69
1385,空頭出場,2023-01-03 09:30,Vol Bot,13961,1,699150,1060,0.15,1280,0.18,-370,-0.05,227850,56.96
1385,空頭進場,2023-01-03 09:25,S_Add,13983,1,699150,1060,0.15,1280,0.18,-370,-0.05,227850,56.96
1386,空頭出場,2023-01-03 10:15,S_Exit_Add,14061,1,698050,-5040,-0.72,430,0.06,-5020,-0.72,222810,55.70
1386,空頭進場,2023-01-03 09:30,S_Add,13961,1,698050,-5040,-0.72,430,0.06,-5020,-0.72,222810,55.70
1387,多頭出場,2023-01-03 16:05,Vol Top,14269,1,710100,3310,0.47,3730,0.53,-870,-0.12,226100,56.53
1387,多頭進場,2023-01-03 12:00,L_Cmd,14202,1,710100,3310,0.47,3730,0.53,-870,-0.12,226100,56.53
1388,多頭出場,2023-01-03 17:10,L_Exit,14304,1,711600,3560,0.50,3630,0.51,-1270,-0.18,229680,57.42
1388,多頭進場,2023-01-03 12:40,L_Add,14232,1,711600,3560,0.50,3630,0.51,-1270,-0.18,229680,57.42
1389,多頭出場,2023-01-03 22:45,Vol Top,14282,1,713200,860,0.12,1980,0.28,-1020,-0.14,230520,57.63
1389,多頭進場,2023-01-03 22:00,L_Cmd,14264,1,713200,860,0.12,1980,0.28,-1020,-0.14,230520,57.63
1390,多頭出場,2023-01-03 22:55,L_Exit,14230,1,714300,-2840,-0.40,880,0.12,-2820,-0.39,227700,56.93
1390,多頭進場,2023-01-03 22:40,L_Add,14286,1,714300,-2840,-0.40,880,0.12,-2820,-0.39,227700,56.93
1391,多頭出場,2023-01-04 09:15,Trend Rev,14187,1,711150,-1840,-0.26,80,0.01,-1820,-0.26,225860,56.47
1391,多頭進場,2023-01-04 09:05,L_Cmd,14223,1,711150,-1840,-0.26,80,0.01,-1820,-0.26,225860,56.47
1392,多頭出場,2023-01-04 11:40,Trend Rev,14206,1,712400,-2140,-0.30,1130,0.16,-2220,-0.31,223720,55.93
1392,多頭進場,2023-01-04 09:40,L_Cmd,14248,1,712400,-2140,-0.30,1130,0.16,-2220,-0.31,223720,55.93
1393,多頭出場,2023-01-04 15:00,Trend Rev,14207,1,711450,-1140,-0.16,780,0.11,-1120,-0.16,222580,55.65
1393,多頭進場,2023-01-04 13:05,L_Cmd,14229,1,711450,-1140,-0.16,780,0.11,-1120,-0.16,222580,55.65
1394,多頭出場,2023-01-04 22:35,Vol Top,14274,1,713000,660,0.09,1430,0.20,-270,-0.04,223200,55.80
1394,多頭進場,2023-01-04 21:25,L_Cmd,14260,1,713000,660,0.09,1430,0.20,-270,-0.04,223200,55.80
1395,多頭出場,2023-01-04 22:35,Vol Top,14274,1,713600,60,0.01,830,0.12,-720,-0.10,223280,55.82
1395,多頭進場,2023-01-04 21:50,L_Add,14272,1,713600,60,0.01,830,0.12,-720,-0.10,223280,55.82
1396,多頭出場,2023-01-04 22:35,L_Exit,14299,1,714200,710,0.10,780,0.11,-1270,-0.18,224010,56.00
1396,多頭進場,2023-01-04 22:30,L_Add,14284,1,714200,710,0.10,780,0.11,-1270,-0.18,224010,56.00
1397,多頭出場,2023-01-05 00:35,Vol Top,14320,1,713650,2310,0.32,2530,0.35,-370,-0.05,226280,56.57
1397,多頭進場,2023-01-04 23:55,L_Cmd,14273,1,713650,2310,0.32,2530,0.35,-370,-0.05,226280,56.57
1398,多頭出場,2023-01-05 03:05,Vol Top,14318,1,714950,910,0.13,2430,0.34,-520,-0.07,227190,56.80
1398,多頭進場,2023-01-05 00:30,L_Add,14299,1,714950,910,0.13,2430,0.34,-520,-0.07,227190,56.80
1399,多頭出場,2023-01-05 03:05,Vol Top,14318,1,716000,-140,-0.02,1380,0.19,-1570,-0.22,227070,56.77
1399,多頭進場,2023-01-05 00:35,L_Add,14320,1,716000,-140,-0.02,1380,0.19,-1570,-0.22,227070,56.77
1400,多頭出場,2023-01-05 09:20,L_Exit,14374,1,716650,2010,0.28,2080,0.29,-2570,-0.36,229100,57.28
1400,多頭進場,2023-01-05 01:00,L_Add,14333,1,716650,2010,0.28,2080,0.29,-2570,-0.36,229100,57.28
1401,多頭出場,2023-01-05 15:05,Trend Rev,14276,1,713850,-90,-0.01,230,0.03,-420,-0.06,229010,57.25
1401,多頭進場,2023-01-05 15:00,L_Cmd,14277,1,713850,-90,-0.01,230,0.03,-420,-0.06,229010,57.25
1402,多頭出場,2023-01-06 11:00,L_Exit,14359,1,714550,3360,0.47,3430,0.48,-470,-0.07,232310,58.08
1402,多頭進場,2023-01-06 08:50,L_Cmd,14291,1,714550,3360,0.47,3430,0.48,-470,-0.07,232310,58.08
1403,多頭出場,2023-01-06 11:00,L_Exit_G,14359,1,715800,2110,0.29,2180,0.30,-1320,-0.18,234440,58.61
1403,多頭進場,2023-01-06 09:10,L_Add,14316,1,715800,2110,0.29,2180,0.30,-1320,-0.18,234440,58.61
1404,多頭出場,2023-01-06 11:05,Vol Top,14359,1,716600,1310,0.18,1380,0.19,-2120,-0.30,235750,58.94
1404,多頭進場,2023-01-06 09:15,L_Add,14332,1,716600,1310,0.18,1380,0.19,-2120,-0.30,235750,58.94
1405,多頭出場,2023-01-06 11:05,Vol Top,14359,1,716950,960,0.13,1030,0.14,-2470,-0.34,236730,59.18
1405,多頭進場,2023-01-06 09:20,L_G_進,14339,1,716950,960,0.13,1030,0.14,-2470,-0.34,236730,59.18
1406,多頭出場,2023-01-06 11:15,Vol Top,14371,1,717950,560,0.08,1280,0.18,-220,-0.03,237310,59.33
1406,多頭進場,2023-01-06 11:05,L_Add,14359,1,717950,560,0.08,1280,0.18,-220,-0.03,237310,59.33
1407,多頭出場,2023-01-06 16:10,L_Exit,14346,1,719800,-2540,-0.35,380,0.05,-2520,-0.35,234770,58.69
1407,多頭進場,2023-01-06 11:30,L_Cmd,14396,1,719800,-2540,-0.35,380,0.05,-2520,-0.35,234770,58.69
1408,多頭出場,2023-01-06 21:50,Vol Top,14424,1,719100,2060,0.29,2680,0.37,-1020,-0.14,236790,59.20
1408,多頭進場,2023-01-06 21:35,L_Cmd,14382,1,719100,2060,0.29,2680,0.37,-1020,-0.14,236790,59.20
1409,多頭出場,2023-01-06 22:40,Vol Top,14396,1,720300,-540,-0.07,1880,0.26,-920,-0.13,236250,59.06
1409,多頭進場,2023-01-06 21:45,L_Add,14406,1,720300,-540,-0.07,1880,0.26,-920,-0.13,236250,59.06
1410,多頭出場,2023-01-06 22:40,Vol Top,14396,1,721200,-1440,-0.20,980,0.14,-1820,-0.25,234830,58.71
1410,多頭進場,2023-01-06 21:50,L_Add,14424,1,721200,-1440,-0.20,980,0.14,-1820,-0.25,234830,58.71
1411,多頭出場,2023-01-06 23:35,L_Exit,14457,1,721950,860,0.12,930,0.13,-3620,-0.50,235710,58.93
1411,多頭進場,2023-01-06 22:35,L_Add,14439,1,721950,860,0.12,930,0.13,-3620,-0.50,235710,58.93
1412,多頭出場,2023-01-07 00:50,L_Exit_G,14549,1,722900,4510,0.62,4580,0.63,-70,-0.01,240160,60.04
1412,多頭進場,2023-01-06 23:40,L_Cmd,14458,1,722900,4510,0.62,4580,0.63,-70,-0.01,240160,60.04
1413,多頭出場,2023-01-07 00:55,L_Exit_Add,14551,1,724250,3260,0.45,3330,0.46,-220,-0.03,243420,60.86
1413,多頭進場,2023-01-06 23:50,L_Add,14485,1,724250,3260,0.45,3330,0.46,-220,-0.03,243420,60.86
1414,多頭出場,2023-01-07 02:30,L_Exit,14563,1,725050,3060,0.42,3130,0.43,-270,-0.04,246500,61.63
1414,多頭進場,2023-01-07 00:25,L_Add,14501,1,725050,3060,0.42,3130,0.43,-270,-0.04,246500,61.63
1415,多頭出場,2023-01-07 03:00,L_Exit_Add,14567,1,725450,2860,0.39,2930,0.40,-20,0.00,249380,62.34
1415,多頭進場,2023-01-07 00:35,L_G_進,14509,1,725450,2860,0.39,2930,0.40,-20,0.00,249380,62.34
1416,多頭出場,2023-01-07 03:10,L_Exit_G,14582,1,727300,1760,0.24,1830,0.25,-970,-0.13,251160,62.79
1416,多頭進場,2023-01-07 00:55,L_G_進,14546,1,727300,1760,0.24,1830,0.25,-970,-0.13,251160,62.79
1417,多頭出場,2023-01-09 08:50,Vol Top,14632,1,729850,1710,0.23,2030,0.28,-970,-0.13,252830,63.21
1417,多頭進場,2023-01-07 03:40,L_Cmd,14597,1,729850,1710,0.23,2030,0.28,-970,-0.13,252830,63.21
1418,多頭出場,2023-01-09 09:30,Vol Top,14608,1,730450,-90,-0.01,1630,0.22,-1570,-0.21,252760,63.19
1418,多頭進場,2023-01-07 03:55,L_Add,14609,1,730450,-90,-0.01,1630,0.22,-1570,-0.21,252760,63.19
1419,多頭出場,2023-01-09 09:40,L_Exit,14647,1,731600,710,0.10,780,0.11,-2520,-0.34,253490,63.37
1419,多頭進場,2023-01-09 08:50,L_Add,14632,1,731600,710,0.10,780,0.11,-2520,-0.34,253490,63.37
1420,多頭出場,2023-01-09 12:30,Vol Top,14715,1,732900,2810,0.38,2980,0.41,-1120,-0.15,256240,64.06
1420,多頭進場,2023-01-09 09:50,L_Cmd,14658,1,732900,2810,0.38,2980,0.41,-1120,-0.15,256240,64.06
1421,多頭出場,2023-01-09 12:30,Vol Top,14715,1,734300,1410,0.19,1580,0.22,-120,-0.02,257670,64.42
1421,多頭進場,2023-01-09 11:30,L_Add,14686,1,734300,1410,0.19,1580,0.22,-120,-0.02,257670,64.42
