交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,報酬 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %,持續時間（K線）
4001,空頭出場,2024-10-30 12:20,S_Exit,22907,1,1150000,4610,0.40,4680,0.41,-670,-0.06,1561500,390.38,12
4001,空頭進場,2024-10-30 11:20,S_Cmd,23000,1,1150000,4610,0.40,4680,0.41,-670,-0.06,1561500,390.38,12
4002,空頭出場,2024-10-30 12:20,S_Exit_G,22907,1,1148250,2860,0.25,2930,0.26,-1520,-0.13,1564380,391.10,9
4002,空頭進場,2024-10-30 11:35,S_Add,22965,1,1148250,2860,0.25,2930,0.26,-1520,-0.13,1564380,391.10,9
4003,空頭出場,2024-10-30 12:45,S_Exit_Add,22854,1,1146650,3910,0.34,3980,0.35,-3120,-0.27,1568270,392.07,11
4003,空頭進場,2024-10-30 11:50,S_Add,22933,1,1146650,3910,0.34,3980,0.35,-3120,-0.27,1568270,392.07,11
4004,空頭出場,2024-10-30 12:45,S_Exit_G,22854,1,1146600,3860,0.34,3930,0.34,-120,-0.01,1572150,393.04,5
4004,空頭進場,2024-10-30 12:20,S_G_進,22932,1,1146600,3860,0.34,3930,0.34,-120,-0.01,1572150,393.04,5
4005,空頭出場,2024-10-30 18:45,S_Exit_Add,22825,1,1145100,3810,0.33,3880,0.34,-4720,-0.41,1575960,393.99,60
4005,空頭進場,2024-10-30 12:30,S_Add,22902,1,1145100,3810,0.33,3880,0.34,-4720,-0.41,1575960,393.99,60
4006,空頭出場,2024-10-30 19:45,S_Exit_Add,22806,1,1144600,4260,0.37,4330,0.38,-5220,-0.46,1580240,395.06,70
4006,空頭進場,2024-10-30 12:40,S_G_進,22892,1,1144600,4260,0.37,4330,0.38,-5220,-0.46,1580240,395.06,70
4007,空頭出場,2024-10-30 21:00,S_Exit_Add,22744,1,1143050,5810,0.51,5880,0.51,-6770,-0.59,1586070,396.52,83
4007,空頭進場,2024-10-30 12:50,S_Add,22861,1,1143050,5810,0.51,5880,0.51,-6770,-0.59,1586070,396.52,83
4008,空頭出場,2024-10-31 04:10,S_Exit,22666,1,1136450,3110,0.27,3180,0.28,-620,-0.05,1589140,397.29,7
4008,空頭進場,2024-10-31 03:35,S_Cmd,22729,1,1136450,3110,0.27,3180,0.28,-620,-0.05,1589140,397.29,7
4009,空頭出場,2024-11-01 08:45,S_Exit_Add,22407,1,1135000,14610,1.29,14680,1.29,-1420,-0.13,1603730,400.93,13
4009,空頭進場,2024-10-31 03:55,S_Add,22700,1,1135000,14610,1.29,14680,1.29,-1420,-0.13,1603730,400.93,13
4010,空頭出場,2024-11-01 08:45,S_Exit_Add,22407,1,1134600,14210,1.25,14280,1.26,-1820,-0.16,1617960,404.49,12
4010,空頭進場,2024-10-31 04:00,S_Add,22692,1,1134600,14210,1.25,14280,1.26,-1820,-0.16,1617960,404.49,12
4011,空頭出場,2024-11-01 08:45,S_Exit_Add,22407,1,1133750,13360,1.18,13430,1.18,-1720,-0.15,1631340,407.84,9
4011,空頭進場,2024-10-31 04:15,S_Add,22675,1,1133750,13360,1.18,13430,1.18,-1720,-0.15,1631340,407.84,9
4012,空頭出場,2024-11-01 08:45,S_Exit_G,22407,1,1133400,13010,1.15,13080,1.15,-2070,-0.18,1644370,411.09,7
4012,空頭進場,2024-10-31 04:25,S_G_進,22668,1,1133400,13010,1.15,13080,1.15,-2070,-0.18,1644370,411.09,7
4013,空頭出場,2024-11-01 09:05,S_Exit,22434,1,1115900,-5840,-0.52,4230,0.38,-5820,-0.52,1638510,409.63,3
4013,空頭進場,2024-11-01 08:50,S_Cmd,22318,1,1115900,-5840,-0.52,4230,0.38,-5820,-0.52,1638510,409.63,3
4014,空頭出場,2024-11-01 09:20,S_Exit_Add,22480,1,1113050,-10990,-0.99,1080,0.10,-10970,-0.99,1627540,406.89,4
4014,空頭進場,2024-11-01 09:00,S_Add,22261,1,1113050,-10990,-0.99,1080,0.10,-10970,-0.99,1627540,406.89,4
4015,空頭出場,2024-11-04 08:45,S_Exit,22701,1,1139600,4510,0.40,4580,0.40,-120,-0.01,1632030,408.01,14
4015,空頭進場,2024-11-02 03:50,S_Cmd,22792,1,1139600,4510,0.40,4580,0.40,-120,-0.01,1632030,408.01,14
4016,空頭出場,2024-11-04 08:45,S_Exit_Add,22701,1,1138400,3310,0.29,3380,0.30,-1320,-0.12,1635360,408.84,11
4016,空頭進場,2024-11-02 04:05,S_Add,22768,1,1138400,3310,0.29,3380,0.30,-1320,-0.12,1635360,408.84,11
4017,空頭出場,2024-11-04 22:45,S_Exit,22978,1,1145600,-3340,-0.29,2330,0.20,-3320,-0.29,1632020,408.01,2
4017,空頭進場,2024-11-04 22:35,S_Cmd,22912,1,1145600,-3340,-0.29,2330,0.20,-3320,-0.29,1632020,408.01,2
4018,空頭出場,2024-11-05 01:05,S_Exit,22806,1,1145350,5010,0.44,5080,0.44,-20,0.00,1637010,409.25,4
4018,空頭進場,2024-11-05 00:45,S_Cmd,22907,1,1145350,5010,0.44,5080,0.44,-20,0.00,1637010,409.25,4
4019,空頭出場,2024-11-05 08:45,S_Exit_Add,22812,1,1143400,2760,0.24,3280,0.29,-1370,-0.12,1639770,409.94,48
4019,空頭進場,2024-11-05 01:00,S_Add,22868,1,1143400,2760,0.24,3280,0.29,-1370,-0.12,1639770,409.94,48
4020,空頭出場,2024-11-05 09:15,S_Exit_Add,22893,1,1141700,-2990,-0.26,2680,0.23,-2970,-0.26,1636780,409.20,24
4020,空頭進場,2024-11-05 03:30,S_Add,22834,1,1141700,-2990,-0.26,2680,0.23,-2970,-0.26,1636780,409.20,24
4021,空頭出場,2024-11-05 09:25,S_Exit_Add,22933,1,1139700,-6990,-0.61,330,0.03,-6970,-0.61,1629810,407.45,7
4021,空頭進場,2024-11-05 08:50,S_Add,22794,1,1139700,-6990,-0.61,330,0.03,-6970,-0.61,1629810,407.45,7
4022,多頭出場,2024-11-05 18:20,L_Cmd_Fast,23119,1,1156150,-240,-0.02,4180,0.36,-8220,-0.71,1629570,407.39,89
4022,多頭進場,2024-11-05 09:45,L_Cmd,23123,1,1156150,-240,-0.02,4180,0.36,-8220,-0.71,1629570,407.39,89
4023,多頭出場,2024-11-05 23:00,L_Exit,23281,1,1157850,6160,0.53,6230,0.54,-870,-0.08,1635670,408.92,5
4023,多頭進場,2024-11-05 22:35,L_Cmd,23157,1,1157850,6160,0.53,6230,0.54,-870,-0.08,1635670,408.92,5
4024,多頭出場,2024-11-06 00:15,L_Exit_G,23292,1,1161000,3560,0.31,3630,0.31,-1020,-0.09,1639230,409.81,17
4024,多頭進場,2024-11-05 22:50,L_Add,23220,1,1161000,3560,0.31,3630,0.31,-1020,-0.09,1639230,409.81,17
4025,多頭出場,2024-11-06 00:25,L_Exit_G,23304,1,1161550,3610,0.31,3680,0.32,-970,-0.08,1642840,410.71,18
4025,多頭進場,2024-11-05 22:55,L_Add,23231,1,1161550,3610,0.31,3680,0.32,-970,-0.08,1642840,410.71,18
4026,多頭出場,2024-11-06 00:30,L_Exit_Add,23327,1,1162250,4060,0.35,4130,0.36,-1670,-0.14,1646900,411.73,18
4026,多頭進場,2024-11-05 23:00,L_G_進,23245,1,1162250,4060,0.35,4130,0.36,-1670,-0.14,1646900,411.73,18
4027,多頭出場,2024-11-06 00:30,L_Exit_G,23327,1,1163050,3260,0.28,3330,0.29,-2320,-0.20,1650180,412.54,13
4027,多頭進場,2024-11-05 23:25,L_G_進,23261,1,1163050,3260,0.28,3330,0.29,-2320,-0.20,1650180,412.54,13
4028,多頭出場,2024-11-06 00:55,L_Exit_Add,23338,1,1163900,2960,0.25,3030,0.26,-20,0.00,1653120,413.28,7
4028,多頭進場,2024-11-06 00:20,L_G_進,23278,1,1163900,2960,0.25,3030,0.26,-20,0.00,1653120,413.28,7
4029,多頭出場,2024-11-06 00:55,L_Exit_G,23338,1,1164950,1910,0.16,1980,0.17,-20,0.00,1655050,413.76,5
4029,多頭進場,2024-11-06 00:30,L_G_進,23299,1,1164950,1910,0.16,1980,0.17,-20,0.00,1655050,413.76,5
4030,多頭出場,2024-11-06 02:30,L_G_Cut,23283,1,1166050,-1940,-0.17,1230,0.11,-1920,-0.16,1653130,413.28,23
4030,多頭進場,2024-11-06 00:35,L_Add,23321,1,1166050,-1940,-0.17,1230,0.11,-1920,-0.16,1653130,413.28,23
4031,多頭出場,2024-11-06 04:00,Trend Rev,23202,1,1166750,-6690,-0.57,530,0.05,-6720,-0.58,1646460,411.62,37
4031,多頭進場,2024-11-06 00:55,L_G_進,23335,1,1166750,-6690,-0.57,530,0.05,-6720,-0.58,1646460,411.62,37
4032,多頭出場,2024-11-06 12:45,L_G_Cut,23309,1,1163650,1760,0.15,8680,0.75,-70,-0.01,1648160,412.04,25
4032,多頭進場,2024-11-06 10:40,L_Cmd,23273,1,1163650,1760,0.15,8680,0.75,-70,-0.01,1648160,412.04,25
4033,多頭出場,2024-11-06 13:15,L_Cmd_Fast,23258,1,1168350,-5490,-0.47,3980,0.34,-6470,-0.55,1642690,410.67,30
4033,多頭進場,2024-11-06 10:45,L_Add,23367,1,1168350,-5490,-0.47,3980,0.34,-6470,-0.55,1642690,410.67,30
4034,多頭出場,2024-11-06 13:20,Trend Rev,23234,1,1171200,-9540,-0.81,1130,0.10,-10020,-0.86,1633170,408.29,28
4034,多頭進場,2024-11-06 11:00,L_Add,23424,1,1171200,-9540,-0.81,1130,0.10,-10020,-0.86,1633170,408.29,28
4035,多頭出場,2024-11-06 13:20,Trend Rev,23234,1,1171100,-9440,-0.81,330,0.03,-9920,-0.85,1623750,405.94,27
4035,多頭進場,2024-11-06 11:05,L_G_進,23422,1,1171100,-9440,-0.81,330,0.03,-9920,-0.85,1623750,405.94,27
4036,多頭出場,2024-11-07 10:30,L_Exit_G,23488,1,1164450,9910,0.85,9980,0.86,-470,-0.04,1633600,408.40,17
4036,多頭進場,2024-11-07 09:05,L_Cmd,23289,1,1164450,9910,0.85,9980,0.86,-470,-0.04,1633600,408.40,17
4037,多頭出場,2024-11-07 10:40,L_Exit,23514,1,1170350,5310,0.45,5380,0.46,-5020,-0.43,1638910,409.73,17
4037,多頭進場,2024-11-07 09:15,L_Add,23407,1,1170350,5310,0.45,5380,0.46,-5020,-0.43,1638910,409.73,17
4038,多頭出場,2024-11-07 10:50,L_Exit_G,23535,1,1171850,4860,0.41,4930,0.42,-5670,-0.48,1643770,410.94,13
4038,多頭進場,2024-11-07 09:45,L_Add,23437,1,1171850,4860,0.41,4930,0.42,-5670,-0.48,1643770,410.94,13
4039,多頭出場,2024-11-07 11:45,L_Exit_G,23561,1,1171600,6410,0.55,6480,0.55,-1420,-0.12,1650180,412.54,17
4039,多頭進場,2024-11-07 10:20,L_G_進,23432,1,1171600,6410,0.55,6480,0.55,-1420,-0.12,1650180,412.54,17
4040,多頭出場,2024-11-07 11:45,L_Exit_G,23576,1,1174600,4160,0.35,4230,0.36,-720,-0.06,1654360,413.59,13
4040,多頭進場,2024-11-07 10:40,L_G_進,23492,1,1174600,4160,0.35,4230,0.36,-720,-0.06,1654360,413.59,13
4041,多頭出場,2024-11-07 21:05,L_Exit_Add,23581,1,1176200,2810,0.24,3030,0.26,-2570,-0.22,1657170,414.29,109
4041,多頭進場,2024-11-07 10:50,L_G_進,23524,1,1176200,2810,0.24,3030,0.26,-2570,-0.22,1657170,414.29,109
4042,多頭出場,2024-11-07 21:05,L_Exit_Add,23581,1,1176850,2160,0.18,2380,0.20,-3220,-0.27,1659350,414.84,106
4042,多頭進場,2024-11-07 11:05,L_G_進,23537,1,1176850,2160,0.18,2380,0.20,-3220,-0.27,1659350,414.84,106
4043,多頭出場,2024-11-07 22:00,L_Exit_Add,23633,1,1179050,2560,0.22,2630,0.22,-720,-0.06,1661930,415.48,11
4043,多頭進場,2024-11-07 21:05,L_Add,23581,1,1179050,2560,0.22,2630,0.22,-720,-0.06,1661930,415.48,11
4044,多頭出場,2024-11-08 00:50,L_Exit_G,23727,1,1182000,4310,0.36,4380,0.37,-720,-0.06,1666180,416.54,27
4044,多頭進場,2024-11-07 22:35,L_Cmd,23640,1,1182000,4310,0.36,4380,0.37,-720,-0.06,1666180,416.54,27
4045,多頭出場,2024-11-08 02:00,L_Exit,23743,1,1183500,3610,0.31,3680,0.31,-1570,-0.13,1669790,417.45,39
4045,多頭進場,2024-11-07 22:45,L_Add,23670,1,1183500,3610,0.31,3680,0.31,-1570,-0.13,1669790,417.45,39
4046,多頭出場,2024-11-08 02:50,L_G_Cut,23697,1,1184450,360,0.03,2730,0.23,-1420,-0.12,1670170,417.54,46
4046,多頭進場,2024-11-07 23:00,L_Add,23689,1,1184450,360,0.03,2730,0.23,-1420,-0.12,1670170,417.54,46
4047,多頭出場,2024-11-08 08:45,L_Exit_Add,23764,1,1184650,3510,0.30,3580,0.30,-4670,-0.39,1673700,418.42,71
4047,多頭進場,2024-11-07 23:05,L_G_進,23693,1,1184650,3510,0.30,3580,0.30,-4670,-0.39,1673700,418.42,71
4048,多頭出場,2024-11-08 08:45,L_Exit_Add,23795,1,1186300,3410,0.29,3480,0.29,-6320,-0.53,1677130,419.28,49
4048,多頭進場,2024-11-08 00:55,L_G_進,23726,1,1186300,3410,0.29,3480,0.29,-6320,-0.53,1677130,419.28,49
4049,多頭出場,2024-11-08 17:55,L_Cmd_Fast,23728,1,1187550,-1190,-0.10,4430,0.37,-1370,-0.12,1675940,418.99,38
4049,多頭進場,2024-11-08 13:35,L_Cmd,23751,1,1187550,-1190,-0.10,4430,0.37,-1370,-0.12,1675940,418.99,38
4050,多頭出場,2024-11-11 15:05,Trend Rev,23489,1,1177400,-2990,-0.25,4280,0.36,-3070,-0.26,1672930,418.23,8
4050,多頭進場,2024-11-11 13:15,L_Cmd,23548,1,1177400,-2990,-0.25,4280,0.36,-3070,-0.26,1672930,418.23,8
4051,多頭出場,2024-11-11 15:05,Trend Rev,23489,1,1179750,-5340,-0.45,280,0.02,-5420,-0.46,1667610,416.90,5
4051,多頭進場,2024-11-11 13:30,L_Add,23595,1,1179750,-5340,-0.45,280,0.02,-5420,-0.46,1667610,416.90,5
4052,空頭出場,2024-11-11 22:30,S_Exit,23218,1,1165000,4060,0.35,4130,0.35,-20,0.00,1671650,417.91,1
4052,空頭進場,2024-11-11 22:25,S_Cmd,23300,1,1165000,4060,0.35,4130,0.35,-20,0.00,1671650,417.91,1
4053,空頭出場,2024-11-11 22:35,S_Exit_Add,23191,1,1163950,4360,0.37,4430,0.38,-470,-0.04,1676010,419.00,1
4053,空頭進場,2024-11-11 22:30,S_Add,23279,1,1163950,4360,0.37,4430,0.38,-470,-0.04,1676010,419.00,1
4054,空頭出場,2024-11-11 22:50,S_Exit_Add,23123,1,1161150,4960,0.43,5030,0.43,-1070,-0.09,1680930,420.23,3
4054,空頭進場,2024-11-11 22:35,S_Add,23223,1,1161150,4960,0.43,5030,0.43,-1070,-0.09,1680930,420.23,3
4055,空頭出場,2024-11-11 22:50,S_Exit_G,23123,1,1159650,3460,0.30,3530,0.30,-1920,-0.17,1684410,421.10,2
4055,空頭進場,2024-11-11 22:40,S_Add,23193,1,1159650,3460,0.30,3530,0.30,-1920,-0.17,1684410,421.10,2
4056,空頭出場,2024-11-11 22:55,S_Exit_Add,23095,1,1158800,4010,0.35,4080,0.35,-1070,-0.09,1688420,422.11,2
4056,空頭進場,2024-11-11 22:45,S_Add,23176,1,1158800,4010,0.35,4080,0.35,-1070,-0.09,1688420,422.11,2
4057,空頭出場,2024-11-12 00:30,S_Exit_Add,23069,1,1158500,5010,0.43,5080,0.44,-170,-0.01,1693410,423.35,20
4057,空頭進場,2024-11-11 22:50,S_G_進,23170,1,1158500,5010,0.43,5080,0.44,-170,-0.01,1693410,423.35,20
4058,空頭出場,2024-11-12 00:55,S_Exit_G,23029,1,1156200,4710,0.41,4780,0.41,-2170,-0.19,1698120,424.53,24
4058,空頭進場,2024-11-11 22:55,S_Add,23124,1,1156200,4710,0.41,4780,0.41,-2170,-0.19,1698120,424.53,24
4059,空頭出場,2024-11-12 01:00,S_Exit_Add,23016,1,1154750,3910,0.34,3980,0.34,-3620,-0.31,1702030,425.51,24
4059,空頭進場,2024-11-11 23:00,S_Add,23095,1,1154750,3910,0.34,3980,0.34,-3620,-0.31,1702030,425.51,24
4060,空頭出場,2024-11-12 01:00,S_Exit_G,23016,1,1154400,3560,0.31,3630,0.31,-3970,-0.34,1705610,426.40,23
4060,空頭進場,2024-11-11 23:05,S_G_進,23088,1,1154400,3560,0.31,3630,0.31,-3970,-0.34,1705610,426.40,23
4061,空頭出場,2024-11-12 02:00,S_Exit_Add,22987,1,1153700,4310,0.37,4380,0.38,-70,-0.01,1709940,427.48,15
4061,空頭進場,2024-11-12 00:45,S_G_進,23074,1,1153700,4310,0.37,4380,0.38,-70,-0.01,1709940,427.48,15
4062,空頭出場,2024-11-12 02:05,S_Exit_G,22985,1,1151450,2160,0.19,2230,0.19,-1220,-0.11,1712120,428.03,13
4062,空頭進場,2024-11-12 01:00,S_G_進,23029,1,1151450,2160,0.19,2230,0.19,-1220,-0.11,1712120,428.03,13
4063,空頭出場,2024-11-12 11:25,S_Cmd_Fast,23125,1,1152850,-3440,-0.30,1830,0.16,-4370,-0.38,1708680,427.17,9
4063,空頭進場,2024-11-12 10:40,S_Cmd,23057,1,1152850,-3440,-0.30,1830,0.16,-4370,-0.38,1708680,427.17,9
4064,空頭出場,2024-11-12 13:25,S_Exit,22909,1,1152700,7210,0.63,7280,0.63,-70,-0.01,1715850,428.96,4
4064,空頭進場,2024-11-12 13:05,S_Cmd,23054,1,1152700,7210,0.63,7280,0.63,-70,-0.01,1715850,428.96,4
4065,空頭出場,2024-11-12 13:40,S_Exit_Add,22865,1,1149600,6310,0.55,6380,0.55,-670,-0.06,1722140,430.54,4
4065,空頭進場,2024-11-12 13:20,S_Add,22992,1,1149600,6310,0.55,6380,0.55,-670,-0.06,1722140,430.54,4
4066,空頭出場,2024-11-12 13:40,S_Exit_Add,22865,1,1149300,6010,0.52,6080,0.53,-120,-0.01,1728170,432.04,3
4066,空頭進場,2024-11-12 13:25,S_Add,22986,1,1149300,6010,0.52,6080,0.53,-120,-0.01,1728170,432.04,3
4067,空頭出場,2024-11-12 13:40,S_Exit_G,22865,1,1146650,3360,0.29,3430,0.30,-920,-0.08,1731550,432.89,2
4067,空頭進場,2024-11-12 13:30,S_Add,22933,1,1146650,3360,0.29,3430,0.30,-920,-0.08,1731550,432.89,2
4068,空頭出場,2024-11-12 15:20,S_Exit_Add,22789,1,1145100,5610,0.49,5680,0.50,-920,-0.08,1737160,434.29,6
4068,空頭進場,2024-11-12 13:35,S_G_進,22902,1,1145100,5610,0.49,5680,0.50,-920,-0.08,1737160,434.29,6
4069,空頭出場,2024-11-12 15:25,S_Exit_Add,22728,1,1143750,7310,0.64,7380,0.65,-1870,-0.16,1744490,436.12,5
4069,空頭進場,2024-11-12 15:00,S_Add,22875,1,1143750,7310,0.64,7380,0.65,-1870,-0.16,1744490,436.12,5
4070,空頭出場,2024-11-13 00:55,S_G_Cut,22762,1,1138750,610,0.05,5530,0.49,-1170,-0.10,1745040,436.26,16
4070,空頭進場,2024-11-12 23:35,S_Cmd,22775,1,1138750,610,0.05,5530,0.49,-1170,-0.10,1745040,436.26,16
4071,空頭出場,2024-11-13 00:55,S_Cmd_Fast,22762,1,1135250,-2890,-0.25,2030,0.18,-3270,-0.29,1742170,435.54,11
4071,空頭進場,2024-11-13 00:00,S_Add,22705,1,1135250,-2890,-0.25,2030,0.18,-3270,-0.29,1742170,435.54,11
4072,空頭出場,2024-11-13 03:00,Trend Rev,22800,1,1134200,-5840,-0.51,980,0.09,-6670,-0.59,1736350,434.09,34
4072,空頭進場,2024-11-13 00:10,S_Add,22684,1,1134200,-5840,-0.51,980,0.09,-6670,-0.59,1736350,434.09,34
4073,空頭出場,2024-11-13 03:00,Trend Rev,22800,1,1133750,-6290,-0.55,30,0.00,-7120,-0.63,1730080,432.52,33
4073,空頭進場,2024-11-13 00:15,S_G_進,22675,1,1133750,-6290,-0.55,30,0.00,-7120,-0.63,1730080,432.52,33
4074,空頭出場,2024-11-13 15:40,S_Cmd_Fast,22903,1,1142600,-2590,-0.23,4180,0.37,-3020,-0.26,1727450,431.86,10
4074,空頭進場,2024-11-13 13:35,S_Cmd,22852,1,1142600,-2590,-0.23,4180,0.37,-3020,-0.26,1727450,431.86,10
4075,空頭出場,2024-11-13 16:30,S_Exit_Add,22970,1,1140100,-8440,-0.74,1680,0.15,-8420,-0.74,1719030,429.76,19
4075,空頭進場,2024-11-13 13:40,S_Add,22802,1,1140100,-8440,-0.74,1680,0.15,-8420,-0.74,1719030,429.76,19
4076,空頭出場,2024-11-13 17:40,S_Exit_Add,22988,1,1141000,-8440,-0.74,880,0.08,-8420,-0.74,1710610,427.65,32
4076,空頭進場,2024-11-13 15:00,S_Add,22820,1,1141000,-8440,-0.74,880,0.08,-8420,-0.74,1710610,427.65,32
4077,空頭出場,2024-11-13 23:05,S_Exit,22710,1,1144500,8960,0.78,9030,0.79,-670,-0.06,1719530,429.88,3
4077,空頭進場,2024-11-13 22:50,S_Cmd,22890,1,1144500,8960,0.78,9030,0.79,-670,-0.06,1719530,429.88,3
4078,空頭出場,2024-11-13 23:25,S_Exit_Add,22686,1,1140750,6410,0.56,6480,0.57,-470,-0.04,1725920,431.48,5
4078,空頭進場,2024-11-13 23:00,S_Add,22815,1,1140750,6410,0.56,6480,0.57,-470,-0.04,1725920,431.48,5
4079,空頭出場,2024-11-13 23:40,S_Exit_G,22675,1,1139900,6110,0.54,6180,0.54,-320,-0.03,1732030,433.01,7
4079,空頭進場,2024-11-13 23:05,S_Add,22798,1,1139900,6110,0.54,6180,0.54,-320,-0.03,1732030,433.01,7
4080,空頭出場,2024-11-14 01:10,S_G_Cut,22828,1,1136950,-4490,-0.39,3230,0.28,-5320,-0.47,1727560,431.89,24
4080,空頭進場,2024-11-13 23:10,S_Add,22739,1,1136950,-4490,-0.39,3230,0.28,-5320,-0.47,1727560,431.89,24
4081,空頭出場,2024-11-14 09:15,Trend Rev,22842,1,1137250,-4890,-0.43,3530,0.31,-6720,-0.59,1722690,430.67,75
4081,空頭進場,2024-11-13 23:15,S_G_進,22745,1,1137250,-4890,-0.43,3530,0.31,-6720,-0.59,1722690,430.67,75
4082,空頭出場,2024-11-14 09:15,Trend Rev,22842,1,1134800,-7340,-0.65,1080,0.10,-9170,-0.81,1715370,428.84,72
4082,空頭進場,2024-11-13 23:30,S_G_進,22696,1,1134800,-7340,-0.65,1080,0.10,-9170,-0.81,1715370,428.84,72
4083,空頭出場,2024-11-14 12:15,S_Cmd_Fast,22722,1,1131100,-5040,-0.45,2180,0.19,-6120,-0.54,1710330,427.58,23
4083,空頭進場,2024-11-14 10:20,S_Cmd,22622,1,1131100,-5040,-0.45,2180,0.19,-6120,-0.54,1710330,427.58,23
4084,空頭出場,2024-11-15 08:50,S_Cmd_Fast,22757,1,1136100,-1790,-0.16,2530,0.22,-2120,-0.19,1708520,427.13,11
4084,空頭進場,2024-11-15 04:10,S_Cmd,22722,1,1136100,-1790,-0.16,2530,0.22,-2120,-0.19,1708520,427.13,11
4085,空頭出場,2024-11-15 08:55,Trend Rev,22767,1,1133950,-4440,-0.39,0,0.00,-4920,-0.43,1704100,426.03,4
4085,空頭進場,2024-11-15 04:50,S_Add,22679,1,1133950,-4440,-0.39,0,0.00,-4920,-0.43,1704100,426.03,4
4086,空頭出場,2024-11-15 11:10,S_Cmd_Fast,22791,1,1135150,-4440,-0.39,680,0.06,-4570,-0.40,1699660,424.92,5
4086,空頭進場,2024-11-15 10:45,S_Cmd,22703,1,1135150,-4440,-0.39,680,0.06,-4570,-0.40,1699660,424.92,5
4087,空頭出場,2024-11-15 16:05,S_Exit,22673,1,1139150,5460,0.48,5530,0.49,-70,-0.01,1705120,426.28,14
4087,空頭進場,2024-11-15 13:40,S_Cmd,22783,1,1139150,5460,0.48,5530,0.49,-70,-0.01,1705120,426.28,14
4088,空頭出場,2024-11-15 22:35,S_Exit,22646,1,1136450,4110,0.36,4180,0.37,-570,-0.05,1709210,427.30,3
4088,空頭進場,2024-11-15 22:20,S_Cmd,22729,1,1136450,4110,0.36,4180,0.37,-570,-0.05,1709210,427.30,3
4089,空頭出場,2024-11-16 00:40,S_Exit_Add,22563,1,1133950,5760,0.51,5830,0.51,-2320,-0.20,1714930,428.73,25
4089,空頭進場,2024-11-15 22:35,S_Add,22679,1,1133950,5760,0.51,5830,0.51,-2320,-0.20,1714930,428.73,25
4090,空頭出場,2024-11-16 00:40,S_Exit_G,22563,1,1131400,3210,0.28,3280,0.29,-1120,-0.10,1718160,429.54,17
4090,空頭進場,2024-11-15 23:15,S_Add,22628,1,1131400,3210,0.28,3280,0.29,-1120,-0.10,1718160,429.54,17
4091,空頭出場,2024-11-16 01:50,S_Exit_Add,22534,1,1131450,4710,0.42,4780,0.42,-1070,-0.09,1722850,430.71,30
4091,空頭進場,2024-11-15 23:20,S_Add,22629,1,1131450,4710,0.42,4780,0.42,-1070,-0.09,1722850,430.71,30
4092,空頭出場,2024-11-16 01:50,S_Exit_Add,22534,1,1130700,3960,0.35,4030,0.36,-1520,-0.13,1726830,431.71,26
4092,空頭進場,2024-11-15 23:40,S_G_進,22614,1,1130700,3960,0.35,4030,0.36,-1520,-0.13,1726830,431.71,26
4093,空頭出場,2024-11-16 01:50,S_Exit_G,22534,1,1128650,1910,0.17,1980,0.18,-1170,-0.10,1728760,432.19,13
4093,空頭進場,2024-11-16 00:45,S_Add,22573,1,1128650,1910,0.17,1980,0.18,-1170,-0.10,1728760,432.19,13
4094,空頭出場,2024-11-16 02:45,S_Exit_Add,22483,1,1129100,4910,0.43,4980,0.44,-720,-0.06,1733690,433.42,23
4094,空頭進場,2024-11-16 00:50,S_G_進,22582,1,1129100,4910,0.43,4980,0.44,-720,-0.06,1733690,433.42,23
4095,空頭出場,2024-11-18 15:05,S_Cmd_Fast,22602,1,1128900,-1240,-0.11,1130,0.10,-2070,-0.18,1732450,433.11,13
4095,空頭進場,2024-11-18 12:45,S_Cmd,22578,1,1128900,-1240,-0.11,1130,0.10,-2070,-0.18,1732450,433.11,13
4096,多頭出場,2024-11-20 09:00,L_Exit_Add,22998,1,1144700,5160,0.45,5230,0.46,-2670,-0.23,1737550,434.39,59
4096,多頭進場,2024-11-20 00:20,L_Cmd,22894,1,1144700,5160,0.45,5230,0.46,-2670,-0.23,1737550,434.39,59
4097,多頭出場,2024-11-20 09:00,L_Exit_G,22998,1,1146500,3360,0.29,3430,0.30,-1820,-0.16,1740930,435.23,26
4097,多頭進場,2024-11-20 03:05,L_Add,22930,1,1146500,3360,0.29,3430,0.30,-1820,-0.16,1740930,435.23,26
4098,多頭出場,2024-11-20 09:15,L_Cmd_Fast,22902,1,1148850,-3790,-0.33,1080,0.09,-4470,-0.39,1737160,434.29,5
4098,多頭進場,2024-11-20 08:50,L_Add,22977,1,1148850,-3790,-0.33,1080,0.09,-4470,-0.39,1737160,434.29,5
4099,多頭出場,2024-11-20 09:20,L_Exit_Add,22887,1,1148200,-3890,-0.34,1730,0.15,-3870,-0.34,1733290,433.32,4
4099,多頭進場,2024-11-20 09:00,L_G_進,22964,1,1148200,-3890,-0.34,1730,0.15,-3870,-0.34,1733290,433.32,4
4100,空頭出場,2024-11-20 15:45,S_Cmd_Fast,22806,1,1138700,-1640,-0.14,1780,0.16,-2470,-0.22,1731650,432.91,21
4100,空頭進場,2024-11-20 12:45,S_Cmd,22774,1,1138700,-1640,-0.14,1780,0.16,-2470,-0.22,1731650,432.91,21
