交易編號,類型,日期和時間,訊號,價格 TWD,大小（數量）,大小（值）,淨損益 TWD,淨損益 %,有利波動 TWD,有利波動 %,不利波動 TWD,不利波動 %,累計損益 TWD,累計損益 %
58,空頭進場,2022-02-23 03:10,S_Add,17815,1,890750,-4490,-0.50,430,0.05,-4470,-0.50,-20370,-5.09
59,空頭出場,2022-02-24 01:15,S_Exit,18029,1,899500,-1990,-0.22,1230,0.14,-1970,-0.22,-22360,-5.59
59,空頭進場,2022-02-23 23:30,S_Cmd,17990,1,899500,-1990,-0.22,1230,0.14,-1970,-0.22,-22360,-5.59
60,空頭出場,2022-02-24 08:45,S_Exit,17800,1,894800,4760,0.53,4830,0.54,-670,-0.07,-17620,-4.40
60,空頭進場,2022-02-24 03:30,S_Cmd,17896,1,894800,4760,0.53,4830,0.54,-670,-0.07,-17620,-4.40
61,空頭出場,2022-02-24 08:45,S_Exit_Add,17800,1,893650,3610,0.40,3680,0.41,-670,-0.07,-13990,-3.50
61,空頭進場,2022-02-24 04:55,S_Add,17873,1,893650,3610,0.40,3680,0.41,-670,-0.07,-13990,-3.50
62,空頭出場,2022-02-24 09:00,S_Exit,17757,1,891600,3710,0.42,3780,0.42,-120,-0.01,-10300,-2.57
62,空頭進場,2022-02-24 08:50,S_Cmd,17832,1,891600,3710,0.42,3780,0.42,-120,-0.01,-10300,-2.57
63,空頭出場,2022-02-24 11:05,S_Exit_Add,17703,1,890200,5010,0.56,5080,0.57,-2320,-0.26,-5330,-1.33
63,空頭進場,2022-02-24 08:55,S_Add,17804,1,890200,5010,0.56,5080,0.57,-2320,-0.26,-5330,-1.33
64,空頭出場,2022-02-24 11:05,S_Exit_G,17703,1,888350,3160,0.36,3230,0.36,-4170,-0.47,-2150,-0.54
64,空頭進場,2022-02-24 09:05,S_Add,17767,1,888350,3160,0.36,3230,0.36,-4170,-0.47,-2150,-0.54
65,空頭出場,2022-02-24 11:25,S_Exit_Add,17653,1,886250,3560,0.40,3630,0.41,-6270,-0.71,1390,0.35
65,空頭進場,2022-02-24 09:30,S_Add,17725,1,886250,3560,0.40,3630,0.41,-6270,-0.71,1390,0.35
66,空頭出場,2022-02-24 11:25,S_Exit_G,17653,1,887200,4510,0.51,4580,0.52,-5320,-0.60,5920,1.48
66,空頭進場,2022-02-24 09:40,S_G_進,17744,1,887200,4510,0.51,4580,0.52,-5320,-0.60,5920,1.48
67,空頭出場,2022-02-24 11:30,S_Exit_Add,17624,1,885250,4010,0.45,4080,0.46,-1070,-0.12,9930,2.48
67,空頭進場,2022-02-24 11:10,S_Add,17705,1,885250,4010,0.45,4080,0.46,-1070,-0.12,9930,2.48
68,空頭出場,2022-02-24 12:15,S_Exit_Add,17605,1,884950,4660,0.53,4730,0.53,-270,-0.03,14570,3.64
68,空頭進場,2022-02-24 11:20,S_G_進,17699,1,884950,4660,0.53,4730,0.53,-270,-0.03,14570,3.64
69,空頭出場,2022-02-24 12:20,S_Exit_G,17592,1,882800,3160,0.36,3230,0.37,-1370,-0.16,17730,4.43
69,空頭進場,2022-02-24 11:30,S_Add,17656,1,882800,3160,0.36,3230,0.37,-1370,-0.16,17730,4.43
70,空頭出場,2022-02-24 12:35,S_Exit_Add,17549,1,881850,4360,0.49,4430,0.50,-2320,-0.26,22090,5.52
70,空頭進場,2022-02-24 11:35,S_Add,17637,1,881850,4360,0.49,4430,0.50,-2320,-0.26,22090,5.52
71,空頭出場,2022-02-24 12:35,S_Exit_G,17549,1,880950,3460,0.39,3530,0.40,-3220,-0.37,25570,6.39
71,空頭進場,2022-02-24 11:40,S_G_進,17619,1,880950,3460,0.39,3530,0.40,-3220,-0.37,25570,6.39
72,空頭出場,2022-02-24 12:35,S_Exit_G,17549,1,880200,2710,0.31,2780,0.32,-620,-0.07,28300,7.07
72,空頭進場,2022-02-24 12:20,S_G_進,17604,1,880200,2710,0.31,2780,0.32,-620,-0.07,28300,7.07
73,空頭出場,2022-02-24 13:05,S_Exit_Add,17539,1,879600,2610,0.30,2680,0.30,-3170,-0.36,30910,7.73
73,空頭進場,2022-02-24 12:25,S_G_進,17592,1,879600,2610,0.30,2680,0.30,-3170,-0.36,30910,7.73
74,空頭出場,2022-02-24 15:20,S_Exit_Add,17418,1,877600,6660,0.76,6730,0.77,-5170,-0.59,37530,9.38
74,空頭進場,2022-02-24 12:40,S_Add,17552,1,877600,6660,0.76,6730,0.77,-5170,-0.59,37530,9.38
75,空頭出場,2022-02-24 15:20,S_Exit_Add,17418,1,876500,5560,0.63,5630,0.64,-770,-0.09,43110,10.78
75,空頭進場,2022-02-24 13:40,S_Add,17530,1,876500,5560,0.63,5630,0.64,-770,-0.09,43110,10.78
76,空頭出場,2022-02-24 15:20,S_Exit_G,17418,1,875450,4510,0.52,4580,0.52,-1820,-0.21,47640,11.91
76,空頭進場,2022-02-24 13:45,S_Add,17509,1,875450,4510,0.52,4580,0.52,-1820,-0.21,47640,11.91
77,空頭出場,2022-02-24 15:25,S_Exit_Add,17356,1,874250,6410,0.73,6480,0.74,-3020,-0.35,54070,13.52
77,空頭進場,2022-02-24 15:00,S_G_進,17485,1,874250,6410,0.73,6480,0.74,-3020,-0.35,54070,13.52
78,多頭出場,2022-03-01 17:05,L_Exit,17872,1,896500,-2940,-0.33,1880,0.21,-2920,-0.33,51130,12.78
78,多頭進場,2022-03-01 11:35,L_Cmd,17930,1,896500,-2940,-0.33,1880,0.21,-2920,-0.33,51130,12.78
79,多頭出場,2022-03-01 23:10,L_Cmd_Fast,17875,1,893950,-240,-0.03,1930,0.22,-470,-0.05,50850,12.71
79,多頭進場,2022-03-01 21:35,L_Cmd,17879,1,893950,-240,-0.03,1930,0.22,-470,-0.05,50850,12.71
80,多頭出場,2022-03-02 00:30,L_Exit_Add,17840,1,895100,-3140,-0.35,780,0.09,-3120,-0.35,47730,11.93
80,多頭進場,2022-03-01 21:55,L_Add,17902,1,895100,-3140,-0.35,780,0.09,-3120,-0.35,47730,11.93
81,多頭出場,2022-03-02 00:30,L_Exit_Add,17832,1,895500,-3940,-0.44,130,0.01,-3920,-0.44,43810,10.95
81,多頭進場,2022-03-01 22:40,L_Add,17910,1,895500,-3940,-0.44,130,0.01,-3920,-0.44,43810,10.95
82,空頭出場,2022-03-02 02:20,S_Exit,17723,1,889250,3060,0.34,3130,0.35,-1570,-0.18,46870,11.72
82,空頭進場,2022-03-02 01:00,S_Cmd,17785,1,889250,3060,0.34,3130,0.35,-1570,-0.18,46870,11.72
83,空頭出場,2022-03-02 03:40,S_Exit,17744,1,884500,-2740,-0.31,730,0.08,-2720,-0.31,44130,11.03
83,空頭進場,2022-03-02 03:15,S_Cmd,17690,1,884500,-2740,-0.31,730,0.08,-2720,-0.31,44130,11.03
84,多頭出場,2022-03-03 22:35,L_Exit,17894,1,896250,-1590,-0.18,880,0.10,-1570,-0.18,42540,10.64
84,多頭進場,2022-03-03 22:00,L_Cmd,17925,1,896250,-1590,-0.18,880,0.10,-1570,-0.18,42540,10.64
85,空頭出場,2022-03-04 00:40,S_Exit,17838,1,889750,-2190,-0.25,880,0.10,-2170,-0.24,40350,10.09
85,空頭進場,2022-03-04 00:00,S_Cmd,17795,1,889750,-2190,-0.25,880,0.10,-2170,-0.24,40350,10.09
86,空頭出場,2022-03-04 08:45,S_Exit,17634,1,888750,7010,0.79,7080,0.80,-1020,-0.11,47360,11.84
86,空頭進場,2022-03-04 04:05,S_Cmd,17775,1,888750,7010,0.79,7080,0.80,-1020,-0.11,47360,11.84
87,空頭出場,2022-03-04 09:20,S_Exit,17715,1,881000,-4790,-0.54,480,0.05,-4770,-0.54,42570,10.64
87,空頭進場,2022-03-04 08:50,S_Cmd,17620,1,881000,-4790,-0.54,480,0.05,-4770,-0.54,42570,10.64
88,空頭出場,2022-03-04 16:05,S_Cmd_Fast,17708,1,885800,360,0.04,2630,0.30,-1070,-0.12,42890,10.72
88,空頭進場,2022-03-04 11:35,S_Cmd,17716,1,885800,360,0.04,2630,0.30,-1070,-0.12,42890,10.72
89,空頭出場,2022-03-04 17:20,S_Exit_Add,17627,1,884450,3060,0.35,3130,0.35,-2920,-0.33,45970,11.49
89,空頭進場,2022-03-04 13:40,S_Add,17689,1,884450,3060,0.35,3130,0.35,-2920,-0.33,45970,11.49
90,空頭出場,2022-03-04 17:20,S_Exit_Add,17627,1,884550,3160,0.36,3230,0.37,-2820,-0.32,49150,12.29
90,空頭進場,2022-03-04 15:00,S_Add,17691,1,884550,3160,0.36,3230,0.37,-2820,-0.32,49150,12.29
91,空頭出場,2022-03-04 22:55,S_BE,17626,1,881300,-40,0.00,2280,0.26,-120,-0.01,49090,12.27
91,空頭進場,2022-03-04 22:45,S_Cmd,17626,1,881300,-40,0.00,2280,0.26,-120,-0.01,49090,12.27
92,空頭出場,2022-03-05 02:00,S_Exit_Add,17653,1,879400,-3290,-0.37,1980,0.23,-3270,-0.37,45800,11.45
92,空頭進場,2022-03-04 22:50,S_Add,17588,1,879400,-3290,-0.37,1980,0.23,-3270,-0.37,45800,11.45
93,空頭出場,2022-03-05 02:05,Trend Rev,17651,1,878000,-4590,-0.52,580,0.07,-4670,-0.53,41230,10.31
93,空頭進場,2022-03-05 00:05,S_Add,17560,1,878000,-4590,-0.52,580,0.07,-4670,-0.53,41230,10.31
94,空頭出場,2022-03-05 04:55,S_Cmd_Fast,17570,1,876650,-1890,-0.22,1380,0.16,-1870,-0.21,39320,9.83
94,空頭進場,2022-03-05 03:45,S_Cmd,17533,1,876650,-1890,-0.22,1380,0.16,-1870,-0.21,39320,9.83
95,空頭出場,2022-03-07 08:45,S_Exit_Add,17371,1,875550,6960,0.79,7030,0.80,-3470,-0.40,46300,11.58
95,空頭進場,2022-03-05 04:15,S_Add,17511,1,875550,6960,0.79,7030,0.80,-3470,-0.40,46300,11.58
96,空頭出場,2022-03-07 09:05,S_Exit,17249,1,868600,6110,0.70,6180,0.71,-670,-0.08,52390,13.10
96,空頭進場,2022-03-07 08:50,S_Cmd,17372,1,868600,6110,0.70,6180,0.71,-670,-0.08,52390,13.10
97,空頭出場,2022-03-07 09:15,S_Exit_Add,17174,1,865300,6560,0.76,6630,0.77,-270,-0.03,58930,14.73
97,空頭進場,2022-03-07 09:05,S_Add,17306,1,865300,6560,0.76,6630,0.77,-270,-0.03,58930,14.73
98,空頭出場,2022-03-07 09:55,S_Exit_Add,17103,1,862550,7360,0.85,7430,0.86,-1370,-0.16,66270,16.57
98,空頭進場,2022-03-07 09:10,S_Add,17251,1,862550,7360,0.85,7430,0.86,-1370,-0.16,66270,16.57
99,空頭出場,2022-03-07 10:00,S_Exit_Add,17081,1,861950,7860,0.91,7930,0.92,-620,-0.07,74130,18.53
99,空頭進場,2022-03-07 09:15,S_Add,17239,1,861950,7860,0.91,7930,0.92,-620,-0.07,74130,18.53
100,空頭出場,2022-03-07 10:00,S_Exit_G,17081,1,858650,4560,0.53,4630,0.54,-470,-0.05,78710,19.68
100,空頭進場,2022-03-07 09:40,S_Add,17173,1,858650,4560,0.53,4630,0.54,-470,-0.05,78710,19.68
101,空頭出場,2022-03-07 11:00,S_Exit_G,17064,1,856650,3410,0.40,3480,0.41,-2120,-0.25,82120,20.53
101,空頭進場,2022-03-07 09:45,S_G_進,17133,1,856650,3410,0.40,3480,0.41,-2120,-0.25,82120,20.53
102,空頭出場,2022-03-07 15:00,S_Exit_Add,17012,1,855150,4510,0.53,4580,0.54,-4270,-0.50,86650,21.66
102,空頭進場,2022-03-07 10:00,S_G_進,17103,1,855150,4510,0.53,4580,0.54,-4270,-0.50,86650,21.66
103,空頭出場,2022-03-07 20:20,Trend Rev,17139,1,853600,-3390,-0.40,6080,0.71,-5820,-0.68,83280,20.82
103,空頭進場,2022-03-07 10:15,S_Add,17072,1,853600,-3390,-0.40,6080,0.71,-5820,-0.68,83280,20.82
104,空頭出場,2022-03-07 23:25,S_Exit,17013,1,855100,4410,0.52,4530,0.53,-1570,-0.18,87650,21.91
104,空頭進場,2022-03-07 22:50,S_Cmd,17102,1,855100,4410,0.52,4530,0.53,-1570,-0.18,87650,21.91
105,空頭出場,2022-03-08 00:35,S_Exit_Add,16972,1,852700,4060,0.48,4130,0.48,-420,-0.05,91690,22.92
105,空頭進場,2022-03-07 23:15,S_Add,17054,1,852700,4060,0.48,4130,0.48,-420,-0.05,91690,22.92
106,空頭出場,2022-03-08 00:35,S_Exit_G,16972,1,852050,3410,0.40,3480,0.41,-770,-0.09,95120,23.78
106,空頭進場,2022-03-07 23:20,S_Add,17041,1,852050,3410,0.40,3480,0.41,-770,-0.09,95120,23.78
107,空頭出場,2022-03-08 00:35,S_Exit_G,16972,1,850650,2010,0.24,2080,0.24,-1970,-0.23,97150,24.29
107,空頭進場,2022-03-07 23:25,S_G_進,17013,1,850650,2010,0.24,2080,0.24,-1970,-0.23,97150,24.29
108,空頭出場,2022-03-08 00:40,S_Exit_Add,16957,1,850550,2660,0.31,2730,0.32,-2070,-0.24,99810,24.95
108,空頭進場,2022-03-07 23:30,S_G_進,17011,1,850550,2660,0.31,2730,0.32,-2070,-0.24,99810,24.95
109,空頭出場,2022-03-08 01:30,S_Exit_Add,16894,1,848650,3910,0.46,3980,0.47,-2270,-0.27,103740,25.94
109,空頭進場,2022-03-08 00:40,S_Add,16973,1,848650,3910,0.46,3980,0.47,-2270,-0.27,103740,25.94
110,空頭出場,2022-03-08 03:50,S_Exit,16772,1,842450,3810,0.45,3880,0.46,-220,-0.03,107510,26.88
110,空頭進場,2022-03-08 03:25,S_Cmd,16849,1,842450,3810,0.45,3880,0.46,-220,-0.03,107510,26.88
111,空頭出場,2022-03-08 04:05,S_Exit_Add,16726,1,841200,4860,0.58,4930,0.59,-470,-0.06,112350,28.09
111,空頭進場,2022-03-08 03:35,S_Add,16824,1,841200,4860,0.58,4930,0.59,-470,-0.06,112350,28.09
112,空頭出場,2022-03-08 04:10,S_Exit_Add,16723,1,840000,3810,0.45,3880,0.46,-520,-0.06,116160,29.04
112,空頭進場,2022-03-08 03:45,S_Add,16800,1,840000,3810,0.45,3880,0.46,-520,-0.06,116160,29.04
113,空頭出場,2022-03-08 04:15,S_Exit_G,16710,1,838750,3210,0.38,3280,0.39,-1370,-0.16,119370,29.84
113,空頭進場,2022-03-08 03:55,S_Add,16775,1,838750,3210,0.38,3280,0.39,-1370,-0.16,119370,29.84
114,空頭出場,2022-03-08 04:15,S_Exit_G,16710,1,838000,2460,0.29,2530,0.30,-20,0.00,121850,30.46
114,空頭進場,2022-03-08 04:05,S_G_進,16760,1,838000,2460,0.29,2530,0.30,-20,0.00,121850,30.46
115,空頭出場,2022-03-08 08:45,S_Exit_Add,16851,1,837550,-5040,-0.60,2280,0.27,-5020,-0.60,116810,29.20
115,空頭進場,2022-03-08 04:10,S_G_進,16751,1,837550,-5040,-0.60,2280,0.27,-5020,-0.60,116810,29.20
116,空頭出場,2022-03-08 08:45,S_Exit_Add,16900,1,836350,-8690,-1.04,1080,0.13,-8670,-1.04,108140,27.03
116,空頭進場,2022-03-08 04:15,S_G_進,16727,1,836350,-8690,-1.04,1080,0.13,-8670,-1.04,108140,27.03
117,空頭出場,2022-03-08 08:50,S_G_Cut,16857,1,835500,-7390,-0.88,0,0.00,-10520,-1.26,100770,25.19
117,空頭進場,2022-03-08 04:55,S_Add,16710,1,835500,-7390,-0.88,0,0.00,-10520,-1.26,100770,25.19
118,空頭出場,2022-03-08 12:10,S_Exit,16745,1,843400,6110,0.72,6180,0.73,-220,-0.03,106840,26.71
118,空頭進場,2022-03-08 10:50,S_Cmd,16868,1,843400,6110,0.72,6180,0.73,-220,-0.03,106840,26.71
119,空頭出場,2022-03-08 15:00,S_Exit_Add,16653,1,839650,6960,0.83,7030,0.84,-2720,-0.32,113780,28.44
119,空頭進場,2022-03-08 11:00,S_Add,16793,1,839650,6960,0.83,7030,0.84,-2720,-0.32,113780,28.44
120,空頭出場,2022-03-08 15:00,S_Exit_Add,16653,1,838750,6060,0.72,6130,0.73,-2120,-0.25,119860,29.97
120,空頭進場,2022-03-08 11:45,S_Add,16775,1,838750,6060,0.72,6130,0.73,-2120,-0.25,119860,29.97
121,空頭出場,2022-03-08 15:00,S_Exit_G,16653,1,836700,4010,0.48,4080,0.49,-2720,-0.33,123890,30.97
121,空頭進場,2022-03-08 12:25,S_Add,16734,1,836700,4010,0.48,4080,0.49,-2720,-0.33,123890,30.97
122,空頭出場,2022-03-08 20:05,Trend Rev,16820,1,835600,-5440,-0.65,3680,0.44,-5720,-0.68,118470,29.62
122,空頭進場,2022-03-08 13:35,S_G_進,16712,1,835600,-5440,-0.65,3680,0.44,-5720,-0.68,118470,29.62
123,空頭出場,2022-03-08 23:20,S_Cmd_Fast,16781,1,836050,-3040,-0.36,880,0.11,-3120,-0.37,115430,28.86
123,空頭進場,2022-03-08 23:05,S_Cmd,16721,1,836050,-3040,-0.36,880,0.11,-3120,-0.37,115430,28.86
124,多頭出場,2022-03-10 13:10,L_Cmd_Fast,17392,1,871900,-2340,-0.27,880,0.10,-3120,-0.36,113090,28.27
124,多頭進場,2022-03-10 10:05,L_Cmd,17438,1,871900,-2340,-0.27,880,0.10,-3120,-0.36,113090,28.27
125,多頭出場,2022-03-10 23:35,L_Cmd_Fast,17312,1,867800,-2240,-0.26,980,0.11,-2470,-0.28,110850,27.71
125,多頭進場,2022-03-10 23:00,L_Cmd,17356,1,867800,-2240,-0.26,980,0.11,-2470,-0.28,110850,27.71
126,空頭出場,2022-03-11 01:25,S_Cmd_Fast,17298,1,863500,-1440,-0.17,2430,0.28,-1470,-0.17,109370,27.34
126,空頭進場,2022-03-11 00:05,S_Cmd,17270,1,863500,-1440,-0.17,2430,0.28,-1470,-0.17,109370,27.34
127,空頭出場,2022-03-11 03:05,Trend Rev,17324,1,862150,-4090,-0.47,1080,0.13,-4220,-0.49,105300,26.33
127,空頭進場,2022-03-11 00:30,S_Add,17243,1,862150,-4090,-0.47,1080,0.13,-4220,-0.49,105300,26.33
128,空頭出場,2022-03-11 03:05,Trend Rev,17324,1,861450,-4790,-0.56,380,0.04,-4920,-0.57,100530,25.13
128,空頭進場,2022-03-11 00:35,S_Add,17229,1,861450,-4790,-0.56,380,0.04,-4920,-0.57,100530,25.13
129,空頭出場,2022-03-11 13:40,S_Cmd_Fast,17229,1,861350,-140,-0.02,2880,0.33,-1070,-0.12,100350,25.09
129,空頭進場,2022-03-11 10:50,S_Cmd,17227,1,861350,-140,-0.02,2880,0.33,-1070,-0.12,100350,25.09
130,空頭出場,2022-03-11 15:00,S_Exit_Add,17280,1,859550,-4490,-0.52,1080,0.13,-4470,-0.52,95880,23.97
130,空頭進場,2022-03-11 11:40,S_Add,17191,1,859550,-4490,-0.52,1080,0.13,-4470,-0.52,95880,23.97
131,空頭出場,2022-03-11 15:00,S_Exit_Add,17280,1,858900,-5140,-0.60,80,0.01,-5120,-0.60,90760,22.69
131,空頭進場,2022-03-11 13:20,S_Add,17178,1,858900,-5140,-0.60,80,0.01,-5120,-0.60,90760,22.69
132,空頭出場,2022-03-12 02:25,S_Cmd_Fast,17247,1,861400,-990,-0.11,2030,0.24,-1420,-0.16,89770,22.44
132,空頭進場,2022-03-12 00:15,S_Cmd,17228,1,861400,-990,-0.11,2030,0.24,-1420,-0.16,89770,22.44
133,空頭出場,2022-03-14 08:45,S_Exit_Add,17278,1,858250,-5690,-0.66,2680,0.31,-5670,-0.66,84020,21.01
133,空頭進場,2022-03-12 03:55,S_Cmd,17165,1,858250,-5690,-0.66,2680,0.31,-5670,-0.66,84020,21.01
134,空頭出場,2022-03-14 08:45,S_Exit,17278,1,857100,-6840,-0.80,1530,0.18,-6820,-0.80,77200,19.30
134,空頭進場,2022-03-12 04:10,S_Add,17142,1,857100,-6840,-0.80,1530,0.18,-6820,-0.80,77200,19.30
135,空頭出場,2022-03-14 08:45,S_Exit_Add,17278,1,856100,-7840,-0.92,530,0.06,-7820,-0.91,69380,17.35
135,空頭進場,2022-03-12 04:35,S_Add,17122,1,856100,-7840,-0.92,530,0.06,-7820,-0.91,69380,17.35
136,空頭出場,2022-03-14 08:50,S_G_Cut,17298,1,856100,-8840,-1.03,530,0.06,-9520,-1.11,60560,15.14
136,空頭進場,2022-03-12 04:45,S_G_進,17122,1,856100,-8840,-1.03,530,0.06,-9520,-1.11,60560,15.14
137,空頭出場,2022-03-14 11:55,S_Cmd_Fast,17221,1,861000,-90,-0.01,3480,0.40,-620,-0.07,60430,15.11
137,空頭進場,2022-03-14 10:35,S_Cmd,17220,1,861000,-90,-0.01,3480,0.40,-620,-0.07,60430,15.11
138,空頭出場,2022-03-14 13:10,Trend Rev,17257,1,858550,-4340,-0.51,1030,0.12,-4370,-0.51,56110,14.03
138,空頭進場,2022-03-14 11:10,S_Add,17171,1,858550,-4340,-0.51,1030,0.12,-4370,-0.51,56110,14.03
139,空頭出場,2022-03-14 13:10,Trend Rev,17257,1,858200,-4690,-0.55,130,0.02,-4720,-0.55,51440,12.86
139,空頭進場,2022-03-14 11:15,S_Add,17164,1,858200,-4690,-0.55,130,0.02,-4720,-0.55,51440,12.86
140,空頭出場,2022-03-15 00:45,S_Exit,17129,1,860250,3760,0.44,3830,0.45,-470,-0.05,55160,13.79
140,空頭進場,2022-03-14 23:50,S_Cmd,17205,1,860250,3760,0.44,3830,0.45,-470,-0.05,55160,13.79
141,空頭出場,2022-03-15 01:05,S_Exit_Add,17093,1,858050,3360,0.39,3430,0.40,-1270,-0.15,58500,14.63
141,空頭進場,2022-03-15 00:05,S_Add,17161,1,858050,3360,0.39,3430,0.40,-1270,-0.15,58500,14.63
142,空頭出場,2022-03-15 01:05,S_Exit_Add,17093,1,857900,3210,0.37,3280,0.38,-1420,-0.17,61730,15.43
142,空頭進場,2022-03-15 00:10,S_Add,17158,1,857900,3210,0.37,3280,0.38,-1420,-0.17,61730,15.43
143,空頭出場,2022-03-15 01:25,S_Exit_G,17085,1,856850,2560,0.30,2630,0.31,-120,-0.01,64310,16.08
143,空頭進場,2022-03-15 00:50,S_Add,17137,1,856850,2560,0.30,2630,0.31,-120,-0.01,64310,16.08
144,空頭出場,2022-03-15 01:30,S_Exit_Add,17072,1,855900,2260,0.26,2330,0.27,-670,-0.08,66590,16.65
144,空頭進場,2022-03-15 00:55,S_G_進,17118,1,855900,2260,0.26,2330,0.27,-670,-0.08,66590,16.65
145,空頭出場,2022-03-15 09:30,S_Exit,16925,1,851400,5110,0.60,5180,0.61,-670,-0.08,71660,17.92
145,空頭進場,2022-03-15 09:10,S_Cmd,17028,1,851400,5110,0.60,5180,0.61,-670,-0.08,71660,17.92
146,空頭出場,2022-03-15 09:45,S_Exit_G,16899,1,849450,4460,0.53,4530,0.53,-1470,-0.17,76100,19.02
146,空頭進場,2022-03-15 09:20,S_Add,16989,1,849450,4460,0.53,4530,0.53,-1470,-0.17,76100,19.02
147,空頭出場,2022-03-15 09:50,S_Exit_Add,16882,1,848500,4360,0.51,4430,0.52,-670,-0.08,80460,20.11
147,空頭進場,2022-03-15 09:30,S_Add,16970,1,848500,4360,0.51,4430,0.52,-670,-0.08,80460,20.11
148,空頭出場,2022-03-15 09:50,S_Exit_G,16882,1,846300,2160,0.26,2230,0.26,-1870,-0.22,82640,20.66
148,空頭進場,2022-03-15 09:35,S_Add,16926,1,846300,2160,0.26,2230,0.26,-1870,-0.22,82640,20.66
149,空頭出場,2022-03-15 13:10,S_Exit_Add,16862,1,846850,3710,0.44,3780,0.45,-2420,-0.29,86330,21.58
149,空頭進場,2022-03-15 09:40,S_G_進,16937,1,846850,3710,0.44,3780,0.45,-2420,-0.29,86330,21.58
150,空頭出場,2022-03-15 15:00,S_Exit_Add,16735,1,845400,8610,1.02,8680,1.03,-3870,-0.46,94960,23.74
150,空頭進場,2022-03-15 09:50,S_G_進,16908,1,845400,8610,1.02,8680,1.03,-3870,-0.46,94960,23.74
151,空頭出場,2022-03-15 15:00,S_Exit_Add,16735,1,844400,7610,0.90,7680,0.91,-4870,-0.58,102590,25.65
151,空頭進場,2022-03-15 09:55,S_Add,16888,1,844400,7610,0.90,7680,0.91,-4870,-0.58,102590,25.65
152,空頭出場,2022-03-15 15:00,S_Exit_G,16735,1,843900,7110,0.84,7180,0.85,-2870,-0.34,109720,27.43
152,空頭進場,2022-03-15 11:35,S_G_進,16878,1,843900,7110,0.84,7180,0.85,-2870,-0.34,109720,27.43
153,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,844750,-940,-0.11,2980,0.35,-1220,-0.14,108720,27.18
153,空頭進場,2022-03-16 09:30,S_Cmd,16895,1,844750,-940,-0.11,2980,0.35,-1220,-0.14,108720,27.18
154,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,843400,-2290,-0.27,1630,0.19,-2570,-0.30,106450,26.61
154,空頭進場,2022-03-16 09:35,S_Add,16868,1,843400,-2290,-0.27,1630,0.19,-2570,-0.30,106450,26.61
155,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,842450,-3240,-0.38,680,0.08,-3520,-0.42,103230,25.81
155,空頭進場,2022-03-16 09:40,S_Add,16849,1,842450,-3240,-0.38,680,0.08,-3520,-0.42,103230,25.81
156,空頭出場,2022-03-16 10:00,Trend Rev,16913,1,842050,-3640,-0.43,280,0.03,-3920,-0.47,99610,24.90
156,空頭進場,2022-03-16 09:45,S_G_進,16841,1,842050,-3640,-0.43,280,0.03,-3920,-0.47,99610,24.90
157,空頭出場,2022-03-16 13:05,S_G_Cut,16865,1,841350,-1940,-0.23,3430,0.41,-2120,-0.25,97610,24.40
157,空頭進場,2022-03-16 11:00,S_Cmd,16827,1,841350,-1940,-0.23,3430,0.41,-2120,-0.25,97610,24.40
158,空頭出場,2022-03-16 13:05,S_Cmd_Fast,16865,1,838550,-4740,-0.57,630,0.08,-4920,-0.59,92890,23.22
158,空頭進場,2022-03-16 11:10,S_Add,16771,1,838550,-4740,-0.57,630,0.08,-4920,-0.59,92890,23.22
159,空頭出場,2022-03-16 13:10,Trend Rev,16876,1,838550,-5290,-0.63,630,0.08,-5270,-0.63,87620,21.91
159,空頭進場,2022-03-16 12:25,S_Add,16771,1,838550,-5290,-0.63,630,0.08,-5270,-0.63,87620,21.91
160,空頭出場,2022-03-16 13:10,Trend Rev,16876,1,838200,-5640,-0.67,130,0.02,-5620,-0.67,82000,20.50
160,空頭進場,2022-03-16 12:35,S_G_進,16764,1,838200,-5640,-0.67,130,0.02,-5620,-0.67,82000,20.50
161,多頭出場,2022-03-17 01:05,L_Exit,17154,1,860150,-2490,-0.29,80,0.01,-2470,-0.29,79510,19.88
161,多頭進場,2022-03-17 00:05,L_Cmd,17203,1,860150,-2490,-0.29,80,0.01,-2470,-0.29,79510,19.88
162,多頭出場,2022-03-17 17:10,L_Cmd_Fast,17412,1,871100,-540,-0.06,2330,0.27,-1420,-0.16,78950,19.74
162,多頭進場,2022-03-17 12:50,L_Cmd,17422,1,871100,-540,-0.06,2330,0.27,-1420,-0.16,78950,19.74
163,多頭出場,2022-03-17 18:00,L_Exit_Add,17363,1,872850,-4740,-0.54,580,0.07,-4720,-0.54,74230,18.56
163,多頭進場,2022-03-17 13:15,L_Add,17457,1,872850,-4740,-0.54,580,0.07,-4720,-0.54,74230,18.56
164,多頭出場,2022-03-18 15:05,L_Cmd_Fast,17366,1,870550,-2290,-0.26,580,0.07,-2970,-0.34,71940,17.99
164,多頭進場,2022-03-18 13:40,L_Cmd,17411,1,870550,-2290,-0.26,580,0.07,-2970,-0.34,71940,17.99
165,多頭出場,2022-03-19 00:30,L_Exit,17447,1,868950,3360,0.39,3430,0.39,-870,-0.10,75240,18.81
165,多頭進場,2022-03-18 21:50,L_Cmd,17379,1,868950,3360,0.39,3430,0.39,-870,-0.10,75240,18.81
